User-ID;Location;Age
1250;arlington, virginia, usa;44.0
1253;bogotá, cundinamarca, colombia;22.0
1254;16605 bennington ct, indiana, usa;26.0
1255;barcelona, barcelona, spain;23.0
1258;st. paul, minnesota, usa;18.0
1259;whistler, british columbia, canada;29.0
1260;campinas, sao paulo, brazil;17.0
1261;el paso, texas, usa;46.0
1262;roseland, new jersey, usa;39.0
1263;wiesbaden, hessen, germany;23.0
1266;island lake il., illinois, usa;19.0
1269;los altos, california, usa;42.0
1270;hartford, connecticut, usa;33.0
1271;calgary, alberta, canada;64.0
1273;"valladolid, \n/a\"", spain""";27.0
1280;huntersville, north carolina, usa;34.0
1281;london, england, united kingdom;32.0
1282;munich, bayern, germany;32.0
1283;chapel hill, north carolina, usa;26.0
1284;newton, new jersey, usa;44.0
1285;berlin, n/a, germany;28.0
1287;pontiac, illinois, usa;32.0
1288;colorado springs, colorado, usa;35.0
1289;san jose, california, usa;103.0
1290;angra do heroísmo, n/a, portugal;26.0
1291;valencia, n/a, spain;34.0
1297;los gatos, california, usa;30.0
1298;madison, wisconsin, usa;20.0
1300;wauwatosa, wisconsin, usa;37.0
1301;benin, midwest nigeria, nigeria;18.0
1303;troy, michigan, usa;56.0
1304;northfield (near atlantic city), new jersey, usa;47.0
1305;edina, minnesota, usa;17.0
1306;"lisbon, \n/a\"",""";41.0
1309;walker, louisiana, usa;28.0
1312;roselle, illinois, usa;23.0
1313;lamezia terme, calabria, italy;30.0
1314;monza, lombardia, italy;48.0
1316;novara, piemonte, italy;18.0
1317;torrance, california, usa;63.0
1318;león, castilla-león,;33.0
1320;barry, vale of glamorgan, united kingdom;36.0
1321;bucharest, romania, romania;24.0
1322;framingham, massachusetts, usa;21.0
1323;milano, lombardia, italy;104.0
1326;firenze, toscana, italy;37.0
1328;knoxville, tennessee, usa;24.0
1329;cienaga (magdalena), bolivar, colombia;26.0
1331;lisboa, n/a, portugal;32.0
1333;monkeytown, queensland, australia;36.0
1334;birmingham, england, united kingdom;32.0
1336;lichfield, staffordshire, united kingdom;42.0
1337;cambridge, ontario, canada;28.0
1338;aurora, north carolina, usa;37.0
1339;sydney, new south wales, australia;14.0
1340;ithaca, new york, usa;21.0
1343;bishop auckland, england, united kingdom;33.0
1346;houston, texas, usa;25.0
1348;sacramento, california, usa;43.0
1352;città sant`angelo, abruzzo, italy;35.0
1354;canberra, new south wales, australia;39.0
1355;roseville, minnesota, usa;71.0
1356;barcelona, españa, spain;16.0
1357;toowoomba, queensland, australia;56.0
1359;houston, texas, usa;14.0
1360;north hollywood, california, usa;36.0
1362;alcala de guadaira sevilla, alaska, spain;37.0
1364;orleans, ontario, canada;16.0
1365;cupertino, california, usa;16.0
1367;manly, new south wales, australia;23.0
1368;hopewell, virginia, usa;22.0
1370;boone, iowa, usa;26.0
1371;burbank, california, usa;36.0
1372;frankfurt, hessen, germany;34.0
1374;salt lake city, utah, usa;27.0
1375;dinwiddie, virginia, usa;59.0
1377;swansea, massachusetts, usa;20.0
1378;torino, piemonte, italy;37.0
1380;st. marys, ontario, canada;59.0
1382;phoenix, arizona, usa;33.0
1383;canberra, australian capital territory, australia;32.0
1384;coburg, oregon, usa;12.0
1387;new castle, indiana, usa;28.0
1388;madrid, madrid, spain;29.0
1389;trenton, michigan, usa;22.0
1390;greymouth, greymouth, new zealand;36.0
1392;liverpool, england, united kingdom;42.0
1393;barcelona, españa, spain;35.0
1394;la plata, n/a, argentina;28.0
1396;santa barbara, california, usa;35.0
1397;los angeles, california, usa;36.0
1399;york, maine, usa;41.0
1400;houston, texas, usa;39.0
1401;bensalem, pennsylvania, usa;53.0
1403;virginia beach, virginia, usa;26.0
1404;bamberg, bayern, germany;28.0
1405;scottsdale, arizona, usa;53.0
1407;valencia, valencia, spain;28.0
1408;mango, florida, usa;35.0
1409;farmington hills, michigan, usa;74.0
1410;amherst, new york, usa;22.0
1411;nottingham, maryland, usa;74.0
1412;winston-salem, north carolina, usa;47.0
1413;east lansing, michigan, usa;69.0
1414;groningen, groningen, netherlands;27.0
1415;boston, massachusetts, usa;47.0
1416;widnes, cheshire, united kingdom;25.0
1418;phoenix, arizona, usa;45.0
1419;oak park, michigan, usa;51.0
1421;leioa, vizcaya, spain;55.0
1422;barcelona, catalunya, spain;23.0
1423;scarborough, england, united kingdom;39.0
1425;utrecht, utrecht, netherlands;41.0
1427;mililani, hawaii, usa;22.0
1429;martins ferry, ohio, usa;71.0
1430;ankara, ankara, turkey;15.0
1433;woodbridge, california, usa;54.0
1435;st. louis, missouri, usa;36.0
1437;anchorage, alaska, usa;21.0
1438;edmonton, alberta, canada;27.0
1441;valencia, rafelbunyol, spain;34.0
1442;paris, ile de france, france;36.0
1443;melbourne, victoria, australia;30.0
1444;puebla, puebla, mexico;26.0
1446;granada, n/a, spain;23.0
1447;baiona, n/a, spain;31.0
1448;la mesa, california, usa;61.0
1450;stockholm, n/a, sweden;24.0
1451;a coruña, a coruña, spain;22.0
1454;shenzhen, guangdong province, china;21.0
1456;amsterdam, north holland, netherlands;45.0
1457;flagstaff, arizona, usa;21.0
1458;scone, ,;15.0
1460;mansoura, dakahlia, mansoura, egypt;34.0
1461;kolding, none, denmark;0.0
1462;brunswick, ohio, usa;15.0
1464;new haven, connecticut, usa;59.0
1465;coffs harbour, new south wales, australia;15.0
1466;cologne, nordrhein-westfalen, germany;28.0
1468;rostock, mecklenburg-vorpommern, germany;20.0
1469;santiago, santiago, chile;59.0
1476;manchester, england, united kingdom;33.0
1478;gdansk, pomorskie, poland;25.0
1479;louisville, kentucky, usa;30.0
1481;tehran, tehran, iran;22.0
1482;deal, england, united kingdom;43.0
1483;tafton, pennsylvania, usa;33.0
1484;eastbourne, england, united kingdom;28.0
1485;allendale, new jersey, usa;30.0
1486;montmorency, victoria, australia;75.0
1487;saint paul, minnesota, usa;23.0
1489;somerville, massachusetts, usa;20.0
1491;sheffield, england, united kingdom;22.0
1492;silver spring, maryland, usa;31.0
1494;copenhagen, copenhagen, denmark;25.0
1495;lansford, pennsylvania, usa;53.0
1496;seattle, washington, usa;31.0
1497;guildford, england, united kingdom;20.0
1501;shrewsbury, na, united kingdom;35.0
1505;nottingham, england, united kingdom;25.0
1506;dortmund, nordrhein-westfalen, germany;21.0
1507;wuhan, hubei, china;26.0
1509;coquitlam, british columbia, canada;48.0
1511;cuyahoga falls, ohio, usa;25.0
1513;oak hill, virginia, usa;40.0
1515;bloomington, indiana, usa;27.0
1516;dublin, n/a, ireland;31.0
1517;barcelona, barcelona, spain;32.0
1519;raleigh, north carolina, usa;61.0
1522;aylmer, ontario, canada;46.0
1525;melbourne, victoria, australia;29.0
1527;madird, madrid, spain;27.0
1528;bratislava, bratislava, slovakia;22.0
1530;hartsdale, new york, usa;26.0
1531;d.f., d.f., mexico;42.0
1532;san antonio, texas, usa;34.0
1535;virginia beach, virginia, usa;69.0
1536;buenos aires, buenos aires, argentina;30.0
1537;madrid, brandenburg, bulgaria;26.0
1538;caracas, caracas,;29.0
1541;köln, nordrhein-westfalen, germany;25.0
1544;london, england, united kingdom;31.0
1545;firenze, toscana, italy;21.0
1546;overland, missouri,;40.0
1548;brooklyn, new york, usa;28.0
1549;ottawa, ontario, canada;60.0
1551;puerto del rosario, las palmas, spain;29.0
1552;donostia, gipuzkoa, basque country;32.0
1553;mumbai, maharshtra, india;23.0
1554;lincoln, nebraska, usa;29.0
1557;bloomington, indiana, usa;32.0
1558;normal, illinois, usa;61.0
1560;pondicherry, jipofuaop, india;22.0
1565;somerville, massachusetts, usa;1.0
1567;romney, west virginia, usa;57.0
1568;houston, texas, usa;37.0
1570;brooklyn, new york, usa;28.0
1571;sevilla, sevilla, spain;32.0
1572;gomer, ohio, usa;26.0
1576;auburn, maine, usa;24.0
1577;new york, new york, usa;58.0
1578;st. albert, alberta, canada;23.0
1579;akure, ondo/nigeria, nigeria;231.0
1580;lauderdalelakes, florida, usa;16.0
1582;san francisco, california, usa;48.0
1583;san francisco, california, usa;48.0
1585;albuquerque, new mexico, usa;29.0
1586;north muskegon, michigan, united kingdom;14.0
1587;ibbenbüren, nordrhein-westfalen, germany;19.0
1589;clio, michigan,;50.0
1590;charleston, south carolina, usa;15.0
1591;flensburg, schleswig-holstein, germany;24.0
1592;halstead, kansas, usa;50.0
1593;oak lawn, illinois, usa;59.0
1596;jackson, tennessee, usa;51.0
1597;west columbia, texas, usa;23.0
1600;ottawa, ontario, canada;43.0
1604;houston, texas, usa;24.0
1606;san antonio, texas, usa;63.0
1607;turner, maine, usa;29.0
1608;collingswood, new jersey, usa;27.0
1609;edmonton, alberta, canada;30.0
1612;luebbenau, brandenburg, germany;24.0
1613;christchurch, canterbury, new zealand;41.0
1615;vienna, n/a, austria;30.0
1617;chicago, illinois, usa;24.0
1618;addis ababa, ethiopia, ethiopia;21.0
1621;new malden, surrey, united kingdom;30.0
1623;cleveland heights, ohio, usa;41.0
1625;fayetteville, north carolina, usa;59.0
1626;new york, new york, usa;36.0
1627;shanghai, shanghai, china;28.0
1628;lagos, lagos, nigeria;20.0
1629;north york, ontario, canada;18.0
1630;brighton, east sussex,;27.0
1633;brooklyn, new york, usa;29.0
1634;windham, maine, usa;33.0
1635;namur, namur, belgium;27.0
1636;poing, bayern, germany;34.0
1637;san carlos de bariloche, rio negro, argentina;24.0
1638;grand bay - westfield, new brunswick, canada;18.0
1640;lagos, lagos, nigeria;33.0
1641;winston salem, north carolina, usa;22.0
1642;karachi, sindh, pakistan;25.0
1643;perth, western australia, australia;24.0
1644;karachi, kentucky, pakistan;22.0
1645;göttingen, niedersachsen, germany;22.0
1646;dieburg, hessen, germany;19.0
1648;mont-saint-aignan, normandie, france;67.0
1649;chicago, illinois, usa;41.0
1651;wroclaw, alabama, poland;36.0
1653;madrid, delaware, spain;17.0
1655;malaga, andalucia, spain;48.0
1656;barcelona, barcelona, spain;29.0
1657;winston-salem, north carolina, usa;59.0
1659;adelaide, south australia, australia;41.0
1661;marcellus, new york, usa;60.0
1662;sanctuary point, new south wales, australia;25.0
1664;chattonoga, georgia, usa;14.0
1666;omaha, nebraska, usa;20.0
1669;st louis, missouri, usa;51.0
1670;eindhoven, noord brabant, netherlands;47.0
1671;treviso, veneto, italy;20.0
1672;north east, pennsylvania, usa;18.0
1673;brisbane, queensland, australia;23.0
1674;minneapolis, minnesota, usa;26.0
1677;adelaide, south australia, australia;14.0
1678;vilanova i la geltrú, barcelona, spain;21.0
1680;roma, lazio, italy;35.0
1681;osogbo, osun state, nigeria;47.0
1683;chico, california, usa;46.0
1685;dublin, ireland, ireland;38.0
1686;subang jaya, selangor d.e., malaysia;1.0
1687;champaign, illinois, usa;47.0
1688;chelmsford, england, united kingdom;53.0
1691;temple, texas, usa;50.0
1693;coimbra, scotland, portugal;45.0
1694;malang, east java, indonesia;26.0
1695;"london, \n/a\"", united kingdom""";69.0
1696;las palmas gc, las palmas, spain;34.0
1698;birmingham, midlands, united kingdom;21.0
1700;annemasse, alabama, france;25.0
1702;"porto, \n/a\"", portugal""";45.0
1703;barcelona, catalunya, spain;19.0
1704;oshawa, ontario, canada;21.0
1705;plano, texas, usa;32.0
1706;olympia, washington, usa;26.0
1707;valencia, valencia, spain;21.0
1709;adelaide, south australia, australia;57.0
1710;gov.valadares, texas, brazil;47.0
1713;morelia, mexico, mexico;24.0
1714;morelia, mexico, mexico;24.0
1715;parede, n/a, portugal;49.0
1717;bonn, nordrhein-westfalen, germany;36.0
1718;framingham, massachusetts, usa;28.0
1721;windsor, ontario, canada;21.0
1723;danbury, connecticut, usa;40.0
1724;madrid, madrid, spain;25.0
1725;palma, illes balears, united kingdom;25.0
1729;toronto, ontario, canada;55.0
1730;el paso, texas, usa;33.0
1731;barcelona, catalunya, spain;15.0
1732;shrewsbury, pennsylvania, usa;32.0
1733;independence, west virginia, usa;30.0
1734;lagos, lagos, nigeria;22.0
1735;singapore, n/a, singapore;18.0
1736;ibadan, oyo, nigeria;26.0
1737;albuquerque, new mexico, usa;31.0
1738;tulsa, oklahoma, usa;29.0
1740;eddystone, pennsylvania, usa;28.0
1741;louisville, kentucky, usa;17.0
1742;college park, maryland, usa;51.0
1743;seattle, washington, usa;17.0
1747;barcelona, catalunya, spain;26.0
1750;perugia, umbria, italy;43.0
1752;temanggung, jawa tengah, indonesia;22.0
1754;kloten, zürich, switzerland;29.0
1755;bonn, nrw, germany;24.0
1756;littlehampton, england, united kingdom;21.0
1757;srabaya, n/a, indonesia;16.0
1758;bonate sotto - bergamo, lombardia, italy;50.0
1759;hollywood, florida, usa;29.0
1760;rome, lazio, italy;39.0
1763;akron, ohio, usa;25.0
1765;london, england, united kingdom;37.0
1768;newington, connecticut, usa;25.0
1770;hellin, albacete, spain;34.0
1771;jakarta indonesia, new york, indonesia;38.0
1772;fuengirola, malaga, spain;33.0
1773;northridge, california, usa;16.0
1774;singapore, singapore, singapore;26.0
1775;albuquerque, new mexico, usa;14.0
1777;bethlehem, pennsylvania, usa;19.0
1778;carriere, mississippi, usa;25.0
1779;alvarado, texas, usa;33.0
1780;oxford, oxfordshire, united kingdom;48.0
1781;leipzig, sachsen, germany;32.0
1784;swietochlowice, silesia, poland;23.0
1785;toulouse, haute-garonne, france;26.0
1786;kuala lumpur, kuala lumpur, malaysia;21.0
1788;são paulo, são paulo, brazil;39.0
1789;sao paulo, sao paulo, brazil;36.0
1790;chicago, illinois, usa;25.0
1793;coquitlam, british columbia, canada;26.0
1794;hollister, california, usa;35.0
1798;xxx, vrancea, romania;23.0
1801;virginia beach, virginia, usa;52.0
1802;lake luzerne, new york, usa;43.0
1803;northville, new york, usa;48.0
1804;st. regis falls, new york, usa;53.0
1806;yonago, tottori, japan;44.0
1808;arad, arad, romania;23.0
1809;bucharest, n/a, romania;33.0
1810;alicante, alicante, spain;24.0
1811;palencia, castilla y león, spain;56.0
1812;provo, utah, usa;24.0
1815;vigo, pontevedra, spain;30.0
1816;ranchi, jharkhand, india;18.0
1818;madrid, n/a, spain;47.0
1819;caloundra, queensland, australia;13.0
1820;bothell, washington, usa;16.0
1822;sabadell, barcelona, spain;22.0
1823;izmir, n/a, turkey;25.0
1824;tempe, arizona, usa;18.0
1825;bayonne, new jersey, usa;34.0
1826;utrecht, utrecht, netherlands;23.0
1828;bandung, jawa barat, indonesia;25.0
1830;kidderminster, worcestershire, england, united kingdom;54.0
1831;london, england, united kingdom;25.0
1833;brussles, woluwe saint pierre, belgium;42.0
1834;piaseczno, n/a, poland;24.0
1837;brant lake, new york, usa;44.0
1840;geneseo, illinois, usa;21.0
1842;leiria, n/a, portugal;25.0
1843;mainz, rheinland-pfalz, germany;32.0
1844;kiel, n/a, germany;36.0
1845;fredericksburg, virginia, usa;34.0
1846;strasbourg, alsace, france;25.0
1848;bellingham, washington, usa;22.0
1849;cartagena, maine, spain;27.0
1850;sydney, nsw, australia;3.0
1851;sydney, new south wales, australia;9.0
1853;mays landing, new jersey, usa;57.0
1856;taylors, south carolina, usa;29.0
1857;hoosick falls, new york, usa;39.0
1860;leichlingen, nordrhein-westfalen, germany;43.0
1863;feucht, bayern, germany;43.0
1865;durham, n/a, united kingdom;52.0
1869;westfield, massachusetts, usa;21.0
1870;new york, new york, usa;60.0
1874;daytona beach, florida, usa;36.0
1875;adelaide, south australia, australia;50.0
1877;chicago, illinois, usa;47.0
1880;aberdeen, scotland, united kingdom;36.0
1881;binghamton, new york, usa;31.0
1883;rockhampton, iowa, usa;20.0
1884;karachi, yukon territory, pakistan;30.0
1885;houston, texas, usa;27.0
1887;goodyear, arizona, usa;14.0
1889;norfolk, virginia, usa;46.0
1890;london, england, united kingdom;24.0
1892;fort wayne, indiana, usa;47.0
1893;sant cugat del vallès, catalunya, spain;31.0
1894;lillestrøm, akershus, norway;53.0
1897;houston, texas, usa;58.0
1898;waukegan, illinois, usa;47.0
1899;columbus, ohio, usa;35.0
1900;kent, ohio, usa;51.0
1903;hualien, taiwan, taiwan;36.0
1906;lindhorst, sachsen-anhalt, germany;24.0
1907;ibiza, baleares, spain;32.0
1908;ibiza, baleares, spain;33.0
1910;vigo, galicia, spain;0.0
1911;palatine, illinois, usa;52.0
1912;hamburg, hamburg, germany;35.0
1914;barcelona, n/a, spain;27.0
1916;barcelona, barcelona, spain;17.0
1917;singapore, singapore, singapore;33.0
1918;london, england, united kingdom;23.0
1920;goteborg, n/a, sweden;27.0
1925;huntington, new york, usa;42.0
1926;lakeview, ohio, usa;31.0
1927;salem, oregon, usa;20.0
1928;kansas city, missouri, usa;17.0
1929;victoria, british columbia, canada;43.0
1930;palencia, n/a, spain;22.0
1931;lisboa, lisboa, portugal;40.0
1932;cleveland, ohio, usa;34.0
1934;kuopio, n/a, finland;18.0
1935;hoboken, new jersey, usa;23.0
1936;superior, wisconsin, usa;24.0
1937;bozeman, montana, usa;42.0
1939;hamamatsu, shizuoka, japan;29.0
1940;altamonte springs, florida, usa;34.0
1941;ocala, florida, usa;47.0
1943;moers, nordrhein-westfalen, germany;61.0
1944;cuneo, piemonte, italy;25.0
1945;wrightsville beach, north carolina, usa;54.0
1946;columbia, missouri, usa;23.0
1948;acworth, georgia, usa;34.0
1950;inverness, scotland, united kingdom;29.0
1951;karlsruhe, baden-württemberg, germany;28.0
1952;castelldefels, barcelona, spain;23.0
1953;glasgow, scotland, united kingdom;22.0
1954;brighton, england, united kingdom;36.0
1955;tyler, tasmania, usa;3.0
1957;fenton, michigan, usa;41.0
1958;melrose park, illinois, usa;23.0
1959;santiago de compostela, a coruña, spain;20.0
1960;grosseto, toscana, italy;57.0
1961;grand rapids, michigan, usa;17.0
1963;perth, western australia, australia;24.0
1965;augsburg, bayern, germany;31.0
1967;alingsås, n/a, sweden;19.0
1968;dayton, ohio, usa;31.0
1969;paris, paris, france;25.0
1970;montebelluna, italy, italy;47.0
1971;ames, iowa, usa;25.0
1972;visalia, california, usa;20.0
1974;rome, lazio, italy;42.0
1976;igualada, ,;41.0
1977;utrecht, utrecht, netherlands;24.0
1979;cuiabá, mato grosso, brazil;28.0
1983;noreña, asturias, spain;26.0
1985;altdorf, bayern, germany;39.0
1986;leatherhead, england, united kingdom;19.0
1987;santa coloma de gramenet, catalunya, spain;13.0
1989;phoenix, arizona, usa;27.0
1990;niterói, rio de janeiro, brazil;32.0
1991;toledo, ohio, usa;31.0
1993;sao paulo, sao paulo, brazil;37.0
